fcode,fname,Lat,Long,mGeoCode,sGeoCode,date_of_geocode
15573,Siloam Medicalclinic,1.10201,35.06732,Taken with GPS Device,SARAM 2013,2013-04-16
17027,Sitatunga Dispensary,1.10395,35.09968,Taken with GPS Device,SARAM 2013,2013-04-11
12097,Ithimbari Dispensary,-0.08638,37.59155,Taken with GPS Device,SARAM 2013,2013-04-10
15484,Khems Medical Clinic,-0.71977,36.43924,Taken with GPS Device,SARAM 2013,2013-04-11
14724,Kapkolei Dispensary,0.00849,35.0184,Taken with GPS Device,SARAM 2013,2013-04-10
15732,Tom Mboya Dispensary,1.0294,34.99614,Taken with GPS Device,SARAM 2013,2013-04-23
18906,Kirimara M Clinic,-0.00363,37.59273,Taken with GPS Device,SARAM 2013,2013-04-13
10507,Karuri Health Centre,-1.17594,36.7523,Taken with GPS Device,SARAM 2013,2013-04-19
10210,Gatei Dispensary,-0.40193,37.15155,Taken with GPS Device,SARAM 2013,2013-04-23
12229,Kathera Dispensary,-0.05458,37.59157,Taken with GPS Device,SARAM 2013,2013-04-16
10669,Magutu (PCEA) Dispensary,-0.41459,37.16005,Taken with GPS Device,SARAM 2013,2013-04-23
14642,Kaigat (SDA) Health Centre,0.49177,35.10722,Taken with GPS Device,SARAM 2013,2013-04-17
14224,Bahati District Hospital,-0.17031,36.12368,Taken with GPS Device,SARAM 2013,2013-04-12
16377,Revival Baptist VCT Centre,-0.72107,36.4423,Taken with GPS Device,SARAM 2013,2013-04-11
10713,Mbiriri Catholic Dispensary,-0.32252,37.08431,Taken with GPS Device,SARAM 2013,2013-04-18
17028,Kimuri Dispensary,1.13555,35.15516,Taken with GPS Device,SARAM 2013,2013-04-16
14419,Dr Njoroge Clinic,0.01625,37.07563,Taken with GPS Device,SARAM 2013,2013-04-11
15305,Nanyuki District Hospital,0.0212,37.07181,Taken with GPS Device,SARAM 2013,2013-04-15
15688,Sun-Shine Medical Clinic Annex,-0.17411,36.12407,Taken with GPS Device,SARAM 2013,2013-04-17
15778,Wesley Health Centre,-0.27766,36.17087,Taken with GPS Device,SARAM 2013,2013-04-16
14516,GK Prison Annex Dispensary (Naivasha),-0.70279,36.35972,Taken with GPS Device,SARAM 2013,2013-04-23
14876,Kimondi Forest Dispensary,0.19365,35.03811,Taken with GPS Device,SARAM 2013,2013-04-13
14646,Kaisagat Dispensary,1.07622,35.0449,Taken with GPS Device,SARAM 2013,2013-04-12
14480,Ethi Dispensary,0.02148,37.07114,Taken with GPS Device,SARAM 2013,2013-04-15
14478,Esther Memorial Nursing Home,-0.23076,36.11773,Taken with GPS Device,SARAM 2013,2013-04-16
18023,Ichuga Medical Clinic,-0.00568,37.06206,Taken with GPS Device,SARAM 2013,2013-04-24
14906,Kiropket Dispensary,0.15481,35.09154,Taken with GPS Device,SARAM 2013,2013-04-15
12041,Githongo District Hospital,-0.00569,37.5926,Taken with GPS Device,SARAM 2013,2013-04-08
15035,Likii Dispensary,0.02416,37.07758,Taken with GPS Device,SARAM 2013,2013-04-14
18014,Kiawa Medical Clinic,-0.00559,37.06169,Taken with GPS Device,SARAM 2013,2013-04-24
14522,GK Prisons Dispensary (Laikipia East),0.01278,37.02752,Taken with GPS Device,SARAM 2013,2013-04-10
14618,Kabiemit Dispensary (Mosop),0.51637,35.07591,Taken with GPS Device,SARAM 2013,2013-04-17
14226,Banita Dispensary,-0.07525,36.07665,Taken with GPS Device,SARAM 2013,2013-04-22
15375,Nyonjoro Maternity Home,-0.2783,36.12177,Taken with GPS Device,SARAM 2013,2013-04-29
17545,Kings Clinic,-0.81937,36.32117,Taken with GPS Device,SARAM 2013,2013-04-15
10361,Itundu Dispensary,-0.41685,37.18468,Taken with GPS Device,SARAM 2013,2013-04-24
15659,St Monica Medical Clinic (Dundori),-0.28159,36.1655,Taken with GPS Device,SARAM 2013,2013-04-11
14997,Koyo Health Centre,0.03869,35.05547,Taken with GPS Device,SARAM 2013,2013-04-10
15281,Naivasha Max Prison Health Centre,-0.69999,36.44763,Taken with GPS Device,SARAM 2013,2013-04-18
14356,Chepnyal Dispensary,1.60076,35.28545,Taken with GPS Device,SARAM 2013,2013-04-12
15653,St Mary Medical Clinic (Nakuru  North),-0.22785,36.12178,Taken with GPS Device,SARAM 2013,2013-04-17
12283,Kiarago Health Centre (Imenti South),-0.05361,37.59157,Taken with GPS Device,SARAM 2013,2013-04-16
10200,Gakawa Health Centre,-0.01878,37.06419,Taken with GPS Device,SARAM 2013,2013-04-17
14351,Chepkunyuk Dispensary,0.12376,35.238,Taken with GPS Device,SARAM 2013,2013-04-11
15598,Siwo Dispensary,0.14379,35.23542,Taken with GPS Device,SARAM 2013,2013-04-11
17154,Kiplombe Dispensary (Koibatek),-0.02338,35.81474,Taken with GPS Device,SARAM 2013,2013-04-19
14792,Kaptumo Sub-District Hospital,0.07027,35.0763,Taken with GPS Device,SARAM 2013,2013-04-19
17635,Kapchepkok Dispensary,0.27821,35.01314,Taken with GPS Device,SARAM 2013,2013-04-23
10360,Itiati Dispensary,-0.41369,37.10903,Taken with GPS Device,SARAM 2013,2013-04-23
14752,Kapsaos Dispensary,-0.01674,35.07512,Taken with GPS Device,SARAM 2013,2013-04-10
14917,Kapsikak Tea Dispensary,0.12381,35.18699,Taken with GPS Device,SARAM 2013,2013-04-12
17641,Ngenybogurio Dispensary,0.16776,35.16852,Taken with GPS Device,SARAM 2013,2013-04-18
15148,Mary Immaculate Dispensary (Laikipia East),0.01976,37.08418,Taken with GPS Device,SARAM 2013,2013-04-10
15646,St Joseph Catholic Dispensary (Laikipia East),-0.06497,36.79982,Taken with GPS Device,SARAM 2013,2013-04-15
15483,Rhein Valley Hospital,-0.36591,36.24343,Taken with GPS Device,SARAM 2013,2013-04-23
10811,Mweiga Rural Health Clinic,-0.33029,36.90212,Taken with GPS Device,SARAM 2013,2013-04-10
14318,Chemelil Dispensary,-0.01187,35.13126,Taken with GPS Device,SARAM 2013,2013-04-12
10780,Mureru Dispensary,-0.12548,37.0304,Taken with GPS Device,SARAM 2013,2013-04-17
10269,Githunguri Health Centre,-1.05738,36.77783,Taken with GPS Device,SARAM 2013,2013-04-16
10700,Mary Immaculate Hospital (Nyeri North),-0.33011,36.90514,Taken with GPS Device,SARAM 2013,2013-04-15
15267,Mwituria Dispensary,0.03204,36.72502,Taken with GPS Device,SARAM 2013,2013-04-16
14761,Kapsisiywo Dispensary,0.31276,35.0625,Taken with GPS Device,SARAM 2013,2013-04-16
14553,Huruma Health Centre (Laikipia East),0.00295,37.08995,Taken with GPS Device,SARAM 2013,2013-04-10
17247,Sironoi SDA Dispensary,0.31555,35.0949,Taken with GPS Device,SARAM 2013,2013-04-16
17642,Kapkibimbir Dispensary,0.23539,35.16725,Taken with GPS Device,SARAM 2013,2013-04-23
14697,Kapchumba Dispensary,0.23096,35.19798,Taken with GPS Device,SARAM 2013,2013-04-12
14345,Chepkongony Dispensary,0.06658,35.03283,Taken with GPS Device,SARAM 2013,2013-04-10
14982,Kombe Dispensary (Nandi Central),0.26641,35.03828,Taken with GPS Device,SARAM 2013,2013-04-18
17632,Kapsabet Health Care Centre,0.20245,35.09289,Taken with GPS Device,SARAM 2013,2013-04-25
14232,Baraton MCH,0.23968,35.09219,Taken with GPS Device,SARAM 2013,2013-04-18
12028,Gangara Dispensary,-0.10343,37.60083,Taken with GPS Device,SARAM 2013,2013-04-16
12254,Kauri Medical Clinic,-0.11758,37.59721,Taken with GPS Device,SARAM 2013,2013-04-16
14713,Kapkeringoon Dispensary,0.41805,35.12944,Taken with GPS Device,SARAM 2013,2013-04-22
17177,Sironoi GOK Dispensary,0.31355,35.08735,Taken with GPS Device,SARAM 2013,2013-04-16
13541,Ekerubo Dispensary (Masaba),-0.79771,34.80801,Taken with GPS Device,SARAM 2013,2013-05-13
14324,Chemundu Dispensary (Nandi Central),0.23963,35.09212,Taken with GPS Device,SARAM 2013,2013-04-19
14900,Kipkoigen Tea Dispensary,0.12032,35.2384,Taken with GPS Device,SARAM 2013,2013-04-12
10652,Labura/Babito Medical Clinic,-0.29171,36.89123,Taken with GPS Device,SARAM 2013,2013-04-24
12329,Kionyo Medical Clinic,-0.11789,37.59678,Taken with GPS Device,SARAM 2013,2013-04-16
18010,Tachasis,0.06317,36.19996,Taken with GPS Device,SARAM 2013,2013-04-16
17631,Kapsirichoi Dispensary,0.20699,35.17595,Taken with GPS Device,SARAM 2013,2013-04-19
19390,Kibonze Dispenary,0.05156,34.92982,Taken with GPS Device,SARAM 2013,2013-04-30
12067,Ichomba Clinic,-0.11919,37.59755,Taken with GPS Device,SARAM 2013,2013-04-16
15231,Mother Franciscan Mission Health Centre,0.20208,35.08431,Taken with GPS Device,SARAM 2013,2013-04-16
18021,Afya Njema Medical Clinic (Nyeri North),-0.1697,37.02112,Taken with GPS Device,SARAM 2013,2013-04-24
12314,Kilungu Sub-District Hospital,-1.78699,37.36019,Taken with GPS Device,SARAM 2013,2013-04-11
14307,Cheindoi Dispensary,0.16925,35.11249,Taken with GPS Device,SARAM 2013,2013-04-16
17638,Kaptildil Dispensary,0.26009,35.1106,Taken with GPS Device,SARAM 2013,2013-04-15
14520,GK Prisons Dispensary (Kapenguria),1.22766,35.12453,Taken with GPS Device,SARAM 2013,2013-04-01
15247,Muhotetu Dispensary,0.2859,36.3553,Taken with GPS Device,SARAM 2013,2013-04-12
17023,Kaboi Dispensary,0.10462,35.09219,Taken with GPS Device,SARAM 2013,2013-04-08
17130,Kaptien Community Dispensary,0.13532,35.19355,Taken with GPS Device,SARAM 2013,2013-04-11
17572,Aqua Medical Clinic,-0.17129,37.02035,Taken with GPS Device,SARAM 2013,2013-04-23
11150,Vision Medical clinic,-0.13619,37.03285,Taken with GPS Device,SARAM 2013,2013-04-24
18160,MARS Medical Clinic,-1.78699,37.36256,Taken with GPS Device,SARAM 2013,2013-04-11
10754,Mukarara Medical Clinic,-0.48134,36.89919,Taken with GPS Device,SARAM 2013,2013-04-26
18022,Highway Mediacl Clinic (Nyeri North),-0.17182,37.02046,Taken with GPS Device,SARAM 2013,2013-04-23
15211,Mokong Tea Dispensary,0.1337,35.19498,Taken with GPS Device,SARAM 2013,2013-04-11
14749,Kapsabet District Hospital,0.20243,35.10299,Taken with GPS Device,SARAM 2013,2013-04-16
14763,Kapsiwon Tea Dispensary,0.11679,35.18512,Taken with GPS Device,SARAM 2013,2013-04-11
14887,King'wal Dispensary,0.25253,35.13313,Taken with GPS Device,SARAM 2013,2013-04-18
15687,Sun-Shine Medical Clinic,-0.15416,36.14534,Taken with GPS Device,SARAM 2013,2013-04-17
14371,Cheptil Dispensary,0.47737,35.1315,Taken with GPS Device,SARAM 2013,2013-04-17
14934,Kipture Dispensary,0.17952,35.14624,Taken with GPS Device,SARAM 2013,2013-04-22
15776,Wei Dispensary,0.04796,36.22146,Taken with GPS Device,SARAM 2013,2013-04-01
15022,Lelmokwo Dispensary,0.38717,35.15487,Taken with GPS Device,SARAM 2013,2013-04-19
17014,Kipkoror Dispensary,0.13734,35.26308,Taken with GPS Device,SARAM 2013,2013-04-12
14518,GK Prison Dispensary (Nandi Central),0.19649,35.09854,Taken with GPS Device,SARAM 2013,2013-04-16
12700,Ontulili Dispensary,0.03542,37.12884,Taken with GPS Device,SARAM 2013,2013-04-16
14316,Chemasis Maternity Home,0.00135,36.23152,Taken with GPS Device,SARAM 2013,2013-04-15
16815,Lord of Mercy Clinic,-0.17169,37.02135,Taken with GPS Device,SARAM 2013,2013-04-23
15678,Subukia Health Centre,0.00272,36.23047,Taken with GPS Device,SARAM 2013,2013-04-15
14630,Kabirirsang Dispensary,0.17472,35.16954,Taken with GPS Device,SARAM 2013,2013-04-17
17540,Lusop Clinic,-0.5008,36.32563,Taken with GPS Device,SARAM 2013,2013-04-22
14322,Chemomi Tea Dispensary,0.1107,35.19138,Taken with GPS Device,SARAM 2013,2013-04-11
14629,Kaboswa Tea Dispensary,0.10455,35.22457,Taken with GPS Device,SARAM 2013,2013-04-11
17013,Cheptilil Dispensary,0.05063,35.19396,Taken with GPS Device,SARAM 2013,2013-04-12
17020,Taito Community Dispensary,0.15063,35.19396,Taken with GPS Device,SARAM 2013,2013-04-12
15672,Starlite Medical Clinic,-0.22105,35.82776,Taken with GPS Device,SARAM 2013,2013-04-17
15349,Ngobit Dispensary,-0.08813,36.57541,Taken with GPS Device,SARAM 2013,2013-04-11
15773,Wa-Sammy Medical Clinic,0.00208,36.23286,Taken with GPS Device,SARAM 2013,2013-04-16
15699,Taito Tea Dispensary,0.09764,35.18882,Taken with GPS Device,SARAM 2013,2013-04-11
16574,Genesis Clinic (Imenti North),0.11998,37.55921,Taken with GPS Device,SARAM 2013,2013-04-12
12280,Kibaranyaki Dispensary,-0.00213,37.59032,Taken with GPS Device,SARAM 2013,2013-04-08
16630,Pr Medical Clinic (Buuri),0.12074,37.55969,Taken with GPS Device,SARAM 2013,2013-04-13
15377,NYS Dispensary (Gilgil),-0.47809,36.31682,Taken with GPS Device,SARAM 2013,2013-04-16
15474,Pwani (GOK) Dispensary,-0.39356,36.02481,Taken with GPS Device,SARAM 2013,2013-04-14
17211,Nandi Hills Doctors Scheme Association Dispensary (NHDSA),0.10675,35.22087,Taken with GPS Device,SARAM 2013,2013-04-30
14368,Chepterit Mission Health Centre,0.23477,35.1333,Taken with GPS Device,SARAM 2013,2013-04-22
15529,Sang'alo Dispensary,0.36287,35.0452,Taken with GPS Device,SARAM 2013,2013-04-11
16579,Imani Medical Clinic,0.12172,37.55997,Taken with GPS Device,SARAM 2013,2013-04-13
14621,Kabisaga Dispensary,0.43097,35.11065,Taken with GPS Device,SARAM 2013,2013-04-18
15383,Ogirgir Tea Dispensary,0.11255,35.25752,Taken with GPS Device,SARAM 2013,2013-04-12
19087,Lilyon Clinical Services,1.25856,35.09439,Taken with GPS Device,SARAM 2013,2013-04-18
14986,Kongoni Dispensary,0.08227,37.16625,Taken with GPS Device,SARAM 2013,2013-04-16
14179,Nandi Hills District Hospital,0.10404,35.18361,Taken with GPS Device,SARAM 2013,2013-04-11
14326,Chemuswo Dispensary,0.34377,35.1173,Taken with GPS Device,SARAM 2013,2013-04-15
14659,Kalalu Dispensary,0.08227,37.16625,Taken with GPS Device,SARAM 2013,2013-04-15
14623,Kabiyet Health Centre,0.40515,35.08472,Taken with GPS Device,SARAM 2013,2013-04-11
14916,Kipsigak Dispensary (Nandi),0.15122,35.13736,Taken with GPS Device,SARAM 2013,2013-04-15
15743,Tuina Dipensary,1.25176,35.0897,Taken with GPS Device,SARAM 2013,2013-04-12
14746,Kapnyeberai Dispensary,0.22026,35.24363,Taken with GPS Device,SARAM 2013,2013-04-22
16267,Chemin Clinic,-0.87103,34.98993,Taken with GPS Device,SARAM 2013,2013-05-13
10996,Samaria Maternity Home,-0.30762,37.09516,Taken with GPS Device,SARAM 2013,2013-04-24
15454,P O M Dipensary,1.25465,35.0925,Taken with GPS Device,SARAM 2013,2013-04-12
14257,Biribiriet Dispensary,0.38656,35.18715,Taken with GPS Device,SARAM 2013,2013-04-19
11176,Warazo Rural Health Centre,-0.24587,37.07235,Taken with GPS Device,SARAM 2013,2013-04-16
14640,Kaiboi Mission Health Centre,0.4102,35.01878,Taken with GPS Device,SARAM 2013,2013-04-11
16353,Dr. Nabakwe Clinic,0.51671,35.27979,Taken with GPS Device,SARAM 2013,2013-04-16
15253,Muramati Dispensary,0.06971,37.15996,Taken with GPS Device,SARAM 2013,2013-04-15
14748,Kaprachoge Tea Dispensary,0.18056,35.24362,Taken with GPS Device,SARAM 2013,2013-04-12
14844,Khartoum Tea Dispensary,0.11973,35.22457,Taken with GPS Device,SARAM 2013,2013-04-12
14590,Jamii Clinical Services,1.26028,35.09424,Taken with GPS Device,SARAM 2013,2013-04-12
15342,Ngechek Dispensary,0.29277,35.19206,Taken with GPS Device,SARAM 2013,2013-04-19
14673,Kamkong Tea Dispensary,0.08246,35.18631,Taken with GPS Device,SARAM 2013,2013-04-12
14858,Kibwari Tea Dispensary,0.08391,35.19834,Taken with GPS Device,SARAM 2013,2013-04-11
14866,Kilibwoni Health Centre,0.20895,35.22976,Taken with GPS Device,SARAM 2013,2013-04-12
18861,Eldoret Regional Blood Bank,0.5137,35.27804,Taken with GPS Device,SARAM 2013,2013-05-03
14482,Euvan Medical Clinic,-0.15042,36.14682,Taken with GPS Device,SARAM 2013,2013-04-29
15597,Sitoi Tea Dispensary,0.0929,35.18068,Taken with GPS Device,SARAM 2013,2013-04-12
17629,Cheplengu Dispensary,0.21476,35.08712,Taken with GPS Device,SARAM 2013,2013-04-16
14696,Kapchorua Tea Dispensary,0.10114,35.28,Taken with GPS Device,SARAM 2013,2013-04-11
11075,St. Anne's Medical Clinic,-0.95814,36.76617,Taken with GPS Device,SARAM 2013,2013-04-24
10415,Kagwe Health Services Clinic,-1.00347,36.74367,Taken with GPS Device,SARAM 2013,2013-06-25
10823,Narumoru Disabled Children's Home,-0.18665,37.05763,Taken with GPS Device,SARAM 2013,2013-04-23
15696,Tabolwa Dispensary,0.38635,34.96256,Taken with GPS Device,SARAM 2013,2013-04-23
16816,Narumoru Catholic Dispensary,-0.18596,37.05784,Taken with GPS Device,SARAM 2013,2013-04-16
15591,Siret Tea Dispensary,0.07912,35.25655,Taken with GPS Device,SARAM 2013,2013-04-11
11182,Wendiga Dispensary,-0.31363,36.86561,Taken with GPS Device,SARAM 2013,2013-04-11
14847,Kibabet Tea Dispensary,0.11681,35.22987,Taken with GPS Device,SARAM 2013,2013-04-12
13595,Gucha Maternity and Nursing Home,-0.7799,34.94694,Taken with GPS Device,SARAM 2013,2013-04-28
14223,Bahati Dispensary,-0.15402,36.15361,Taken with GPS Device,SARAM 2013,2013-04-10
14910,Kipsamoite Dispensary,0.33264,34.99644,Taken with GPS Device,SARAM 2013,2013-04-11
10448,Kamburu (PCEA) Dispensary,-1.02852,36.74016,Taken with GPS Device,SARAM 2013,2013-04-23
10490,Karemeno Dispensary,-0.14132,36.77169,Taken with GPS Device,SARAM 2013,2013-04-12
19088,Bahati Medical Clinic (West Pokot),1.25992,35.09843,Taken with GPS Device,SARAM 2013,2013-04-18
19207,Chemamul Dispensary (Tinderet),-0.037,35.34508,Taken with GPS Device,SARAM 2013,2013-04-11
12328,Kionyo Dispensary (Imenti South),-0.12619,37.5761,Taken with GPS Device,SARAM 2013,2013-04-16
11105,Time Health Care,-0.20138,36.81861,Taken with GPS Device,SARAM 2013,2013-04-24
10018,Ahadi Maternity Services,-1.00341,36.74133,Taken with GPS Device,SARAM 2013,2013-04-18
15070,Lolminingai Dispensary,0.25501,35.24148,Taken with GPS Device,SARAM 2013,2013-04-15
15462,Piave Dispensary,-0.34129,35.99251,Taken with GPS Device,SARAM 2013,2013-04-09
14829,Kepchomo Tea Dispensary,0.19556,35.2408,Taken with GPS Device,SARAM 2013,2013-04-12
10538,Kiambogo Medical Clinic,-0.20229,36.81714,Taken with GPS Device,SARAM 2013,2013-04-26
10413,Kagwe Dispensary,-1.00315,36.73671,Taken with GPS Device,SARAM 2013,2013-04-16
15520,Salama Health Centre (Laikipia West),0.12182,36.49105,Taken with GPS Device,SARAM 2013,2013-04-16
14901,Kipkoimet Tea Dispensary,0.11973,35.23165,Taken with GPS Device,SARAM 2013,2013-04-11
10412,Kagwe Catholic Dispensary,-1.01273,36.73447,Taken with GPS Device,SARAM 2013,2013-04-21
15478,Railways Dispensary,0.51596,35.27757,Taken with GPS Device,SARAM 2013,2013-04-10
17465,Ndubeneti Dispensary,0.29149,35.23747,Taken with GPS Device,SARAM 2013,2013-04-23
15230,Mosoriot TTC Dispensary,0.3192,35.17826,Taken with GPS Device,SARAM 2013,2013-04-23
10830,Ndathi Dispensary,-0.30132,37.11925,Taken with GPS Device,SARAM 2013,2013-04-18
14701,Kapenguria District Hospital,1.23808,35.12097,Taken with GPS Device,SARAM 2013,2013-04-12
15229,Mosoriot Rural Health Training Centre,0.32164,35.1732,Taken with GPS Device,SARAM 2013,2013-04-24
10711,Mbici Dispensary,-0.96211,36.87871,Taken with GPS Device,SARAM 2013,2013-04-24
14391,Chumvi Dispensary,0.16869,37.2475,Taken with GPS Device,SARAM 2013,2013-04-15
14190,AGC Baby Health Centre,-0.25955,35.9785,Taken with GPS Device,SARAM 2013,2013-04-22
14313,Chemartin Tea Dispensary,0.19128,35.22356,Taken with GPS Device,SARAM 2013,2013-04-11
14966,Koisagat Tea Dispensary,0.10051,35.26437,Taken with GPS Device,SARAM 2013,2013-04-11
15763,Upper Solai Health Centre,-0.10255,36.12739,Taken with GPS Device,SARAM 2013,2013-04-23
12830,Uruku GK Dispensary,-0.03735,37.56426,Taken with GPS Device,SARAM 2013,2013-04-16
16417,Terige Dispensary (CDF),0.22665,35.28272,Taken with GPS Device,SARAM 2013,2013-04-19
14965,Koilot Health Centre,0.14452,35.28614,Taken with GPS Device,SARAM 2013,2013-04-22
15206,Moiben Health Centre,0.81893,35.38611,Taken with GPS Device,SARAM 2013,2013-04-12
15726,Tinderet Tea Dispensary,-0.03796,35.34557,Taken with GPS Device,SARAM 2013,2013-04-12
14877,Kimondo Dispensary,1.06903,34.6748,Taken with GPS Device,SARAM 2013,2013-04-11
14369,Chepterwai Sub-District Hospital,0.52288,34.92726,Taken with GPS Device,SARAM 2013,2013-04-15
10447,Kamburaini Dispensary,-0.20607,37.09823,Taken with GPS Device,SARAM 2013,2013-04-17
15078,Longonot Dispensary,-0.88223,36.49667,Taken with GPS Device,SARAM 2013,2013-04-15
14388,Chesubet Dispensary,1.05946,35.28845,Taken with GPS Device,SARAM 2013,2013-04-17
15602,Sochoi (AIC) Dispensary,0.14438,35.26499,Taken with GPS Device,SARAM 2013,2013-04-23
15240,Mt Elgon National Park Dispensary,1.02393,34.77484,Taken with GPS Device,SARAM 2013,2013-04-10
10536,Kiamathaga Dispensary,-0.15612,37.087,Taken with GPS Device,SARAM 2013,2013-04-16
10602,Kijabe (AIC) Hospital,-0.94611,36.59506,Taken with GPS Device,SARAM 2013,2013-06-21
14672,Kamelil Dispensary (Tinderet),0.02094,35.41984,Taken with GPS Device,SARAM 2013,2013-04-05
15030,Lessos Community Dispensary,0.15538,35.27787,Taken with GPS Device,SARAM 2013,2013-04-11
10321,Holy Cross  Dispensary,-1.18891,36.59773,Taken with GPS Device,SARAM 2013,2013-04-23
14364,Cheptabach Dispensary,0.17948,35.25082,Taken with GPS Device,SARAM 2013,2013-04-12
13903,Nyamasibi Health Centre,-0.82412,34.95551,Taken with GPS Device,SARAM 2013,2013-05-13
11189,Zaina Dispensary,-0.42897,36.84888,Taken with GPS Device,SARAM 2013,2013-04-22
10366,Jamaica Medical Clinic,-0.48219,36.87211,Taken with GPS Device,SARAM 2013,2013-05-17
15358,Njoro Health Centre,-0.33553,35.93939,Taken with GPS Device,SARAM 2013,2013-04-10
14221,Bible Faith Church Medical Services Dispensary,1.21231,35.14601,Taken with GPS Device,SARAM 2013,2013-04-12
14552,Huruma Dispensary,-0.33553,35.93939,Taken with GPS Device,SARAM 2013,2013-04-11
14821,Keben Dispensary,0.12285,35.30074,Taken with GPS Device,SARAM 2013,2013-04-12
14641,Kaibos Dipensary,1.21212,35.14475,Taken with GPS Device,SARAM 2013,2013-04-12
15412,Ollessos Holy Family Dispensary,0.16787,35.28417,Taken with GPS Device,SARAM 2013,2013-04-12
14694,Kapchepkor  Dispensary,0.62314,35.81907,Taken with GPS Device,SARAM 2013,2013-04-12
16411,Afya Bora Medical Clinic,-0.34365,36.05765,Taken with GPS Device,SARAM 2013,2013-04-14
16638,Tumaini Medical Clinic (Buuri),0.08624,37.24148,Taken with GPS Device,SARAM 2013,2013-04-11
15603,Sochoi Dispensary,0.14501,35.3089,Taken with GPS Device,SARAM 2013,2013-04-11
14213,Arimi Dispensary,-0.28251,35.85133,Taken with GPS Device,SARAM 2013,2013-04-11
10750,Mugunda Mission Dispensary,-0.13863,36.71383,Taken with GPS Device,SARAM 2013,2013-04-12
14611,Kabazi Health Centre,-0.07637,36.16787,Taken with GPS Device,SARAM 2013,2013-04-01
10841,Nduriri (AIC) Dispensary,-0.98134,36.70991,Taken with GPS Device,SARAM 2013,2013-04-18
19130,Sr Rhoda Medical Clinic,0.08032,37.2356,Taken with GPS Device,SARAM 2013,2013-04-17
15373,Nyamathi Dispensary,-0.78064,36.51243,Taken with GPS Device,SARAM 2013,2013-04-16
12437,Machaka Mission Dispensary,0.09964,37.53125,Taken with GPS Device,SARAM 2013,2013-04-11
14396,Consolata Clinic,-0.63417,35.99525,Taken with GPS Device,SARAM 2013,2013-04-17
17152,Kapkoris Dispensary,1.29052,35.1189,Taken with GPS Device,SARAM 2013,2013-04-12
15464,Plateau Hospital,0.42511,35.39032,Taken with GPS Device,SARAM 2013,2013-04-23
10722,Mere Dispensary,-0.23905,37.12575,Taken with GPS Device,SARAM 2013,2013-04-22
15505,Sabatia Dispensary,-0.03353,35.74503,Taken with GPS Device,SARAM 2013,2013-04-15
15357,Njoro (PCEA) Dispensary,-0.40342,35.96569,Taken with GPS Device,SARAM 2013,2013-04-16
14426,Egerton University,-0.37295,35.93072,Taken with GPS Device,SARAM 2013,2013-04-20
10275,Gitiha Dispensary,-1.0674,36.68712,Taken with GPS Device,SARAM 2013,2013-03-23
14598,Joppa Medical Clinic,-0.37896,35.93294,Taken with GPS Device,SARAM 2013,2013-04-19
12284,Kibirichia Maternity and Nursing Home,0.09105,37.52042,Taken with GPS Device,SARAM 2013,2013-04-12
15380,NYS Karate Dispensary,-0.64876,36.48932,Taken with GPS Device,SARAM 2013,2013-04-12
14879,Kimoning Dispensary,0.57791,35.43966,Taken with GPS Device,SARAM 2013,2013-04-22
10498,Karirana Estate Limited Medical Clinic,-1.08819,36.69588,Taken with GPS Device,SARAM 2013,2013-04-22
14512,Gitwamba Health Centre,0.93479,34.76932,Taken with GPS Device,SARAM 2013,2013-04-10
15370,Nyakiambi Dispensary,-0.30123,35.85166,Taken with GPS Device,SARAM 2013,2013-04-11
16695,Benon Dispensary,0.98199,35.31329,Taken with GPS Device,SARAM 2013,2013-04-24
15262,Mutarakwa Dispensary (Molo),-0.47659,35.98762,Taken with GPS Device,SARAM 2013,2013-04-11
15594,Sirwa Dispensary,0.19964,35.23556,Taken with GPS Device,SARAM 2013,2013-04-11
16410,Matumaini Dispensary,-0.24663,35.77403,Taken with GPS Device,SARAM 2013,2013-04-12
16354,Kapkei Dispensary,0.54133,35.4408,Taken with GPS Device,SARAM 2013,2013-04-17
10749,Mugunda Dispensary,-0.16381,36.70158,Taken with GPS Device,SARAM 2013,2013-04-12
14424,Dundori Health Centre,-0.25061,36.23326,Taken with GPS Device,SARAM 2013,2013-04-08
15124,Maraigushu Dispensary,-0.74156,36.53064,Taken with GPS Device,SARAM 2013,2013-04-12
10518,Immaculate Heart Hospital Kereita,-0.99314,36.65511,Taken with GPS Device,SARAM 2013,2013-04-22
10909,Ol jabet Medical Clinic,-0.03713,36.36121,Taken with GPS Device,SARAM 2013,2013-04-24
10693,Kijabe (AIC) Hospital Marira Medical Clinic,-1.03294,36.62211,Taken with GPS Device,SARAM 2013,2013-04-29
15745,Tuiyotich Dispensary,-0.52719,35.99482,Taken with GPS Device,SARAM 2013,2013-04-12
10610,Kimende Orthodox Mission Health Centre,-0.9828,36.60122,Taken with GPS Device,SARAM 2013,2013-04-26
10351,Immanuel Medical Clinic,-0.97942,36.62937,Taken with GPS Device,SARAM 2013,2013-04-26
15331,Neissuit Dispensary,-0.39445,35.89907,Taken with GPS Device,SARAM 2013,2013-04-12
15721,Teret Dispensary,-0.45407,35.94902,Taken with GPS Device,SARAM 2013,2013-04-10
16398,Kimugul Dispensary,-0.4957,35.96677,Taken with GPS Device,SARAM 2013,2013-04-13
